movieId,id,Title,Year,Director(s),Actors,Genre(s),Type,Language(s),Countries,imdbRating,Soundtrack_URL,Soundtrack
32017,tt0395699,The Pacifier,2005,['Adam Shankman'],"['Vin Diesel', 'Brittany Snow', 'Max Thieriot']","['Action', 'Comedy', 'Drama']",['movie'],"['English', 'Korean']",['United States'],5.6,https://www.imdb.com/title/tt0395699/soundtrack,"['Everyday Super Hero, Written by Matthew Gerrard, Steve Harwell, Robbie Nevil\', \'The Good, The Bad and The Ugly, Written by Ennio Morricone\', \'Skip to My Lou, Performed by Larry Groce & Disneyland Children\'s Sing-Along Chorus\', \'Saturday Night, Written by Will-Dog Abers (as Willy ""Wil-Dog"" Abers), Ulises Bella, Justin Poree, Asdru Sierra (as Asdru Sierra), Raul Pacheco, Jiro Yamaguchi, Jabulani Smith-Freeman (as J. Smith-Freeman)\', \'Sixteen Going on Seventeen, Written by Richard Rodgers and Oscar Hammerstein II\', \'We Will Rock You, Written by Brian May\', \'The Anthem, Written by Benji Madden, Joel Madden, John Feldmann\', \'The Power, Written by Michael Münzing (as Benito Benitez), Luca Anzilotti (as John Garrett III), Toni C. (as Toni Colandreo), Luca Anzilotti, Michael Münzing (as Michael Muenzing)\', \'Sound Off (Duckworth Chant), Written by Willie Lee Duckworth and Bernard Lentz\', \'The Sound of Music, Written by Richard Rodgers and Oscar Hammerstein II\', \'Climb Ev\'ry Mountain, Written by Richard Rodgers and Oscar Hammerstein II\', \'John Jingle Heimer Schmidt, (uncredited)']"
32019,tt0377471,Be Cool,2005,['F. Gary Gray'],"['John Travolta', 'Uma Thurman', 'Dwayne Johnson']","['Comedy', 'Crime', 'Music']",['movie'],"['English', 'Russian']",['United States'],5.6,https://www.imdb.com/title/tt0377471/soundtrack,"['Sexy, Written by Antonio Carlos Jobim, Vinicius de Moraes, Will.i.am (as Will Adams)', 'Fantasy, Written by Eddie del Barrio (as E. Del-Barrio), Maurice White (as M. White),', 'Deanstone, Written and Performed by Dean Hurley', 'The Best of My Love, Written by Al McKay (as Albert McKay), Maurice White', 'Suga Suga (Reggae Remix), Written by Baby Bash (as Ronald Ray Bryant), Happy Perez, Frankie J. (as Francisco J. Bautista,', 'Rock It Like Diss, Written by Jeeve, Delray Richardson, Jahmaal Rashad', 'Roda, Written by Gilberto Gil, Joao De Campos', 'Praia de Genipabu, Written by Curt Sobel and Gary Schreiner', '(Everytime I Hear) That Mellow Saxophone, Written by Robert 'Bumps' Blackwell (as Robert Blackwell), John Marascalco,', 'La Primavera, Arranged by Dimitrie Inglessis', 'G's & Soldiers, Written by Kurupt (as R. Brown), Planet Asia (as J. Green), J. Wells', 'Short Pimp, Written and Performed by Noah Lifschey and Dylan Berry', 'Brazilian Day, Written by Victor Taylor', 'Wild Out, Written by Victor Taylor and Chemin Martinez Carroll', 'Believer, Written by Will.i.am and John Legend', 'Autumn Blue, Written by Curt Sobel and Gary Schreiner', 'Be Thankful For What You Got, Written and Performed by William DeVaughn', 'Cooliest, Written and Performed by Jimi Englund', 'Strings In Velvet, Written and Performed by Manfred Minnich', 'Act A Ass, Written by E-40 (as Earl Stevens), Ricardo Thomas, Harold Johnson', 'Chattanooga Choo Choo, Written by Mack Gordon, Harry Warren', 'Melbourne Mansion, Written by Curt Sobel and Gary Schreiner', 'A Cowboy's Work Is Never Done, Written by Sonny Bono', 'Kiss Me, Written by Matt Slocum (as M. Slocum)', 'The Boss, From the AIP Motion Picture Black Caesar (1973)', 'Moving On, Music composed, produced, programmed and arranged by John Powell', 'You Ain't Woman Enough, Written by Loretta Lynn', 'Lady Marmalade, Written by Bob Crewe and Kenny Nolan', 'Santa Monica Man, Written by Victor Taylor', 'Beethoven's 9th, Written and Performed by Dean Hurley', 'Cryin', Written by Steven Tyler, Joe Perry, Taylor Rhodes', 'Knockin' On Heaven's Door, Written and Performed by Bob Dylan', 'Ain't No Reason, Written by Rich Harrison, Harold Lilly, Alicia Keys, Taneisha Greenidge', 'Me So Horny, Written by Luther Campbell, Mr. Mixx (as David Hobbs), Brother Marquis (as Mark Ross),', 'Heistus Interruptus, Music composed, produced, programmed and arranged by John Powell', 'Travel Russia #2, Written by Ib Glindemann (as Dan Kirsten KODA)', 'Hollywood Swingin', Written by Robert 'Kool' Bell (as Robert Bell), Ronald Bell, George 'Funky' Brown (as George Brown),', 'Brand New Old Skool, Written by Will.i.am (as Will Adams) and Michael Gardner']"
32029,tt0340163,Hostage,2005,['Florent-Emilio Siri'],"['Bruce Willis', 'Kevin Pollak', 'Serena Scott Thomas']","['Action', 'Crime', 'Drama']",['movie'],['English'],"['United States', 'Germany']",6.5,https://www.imdb.com/title/tt0340163/soundtrack,"['Outta Here, Written by Rob Bryton & Neil Cross']"
32031,tt0358082,Robots,2005,"['Chris Wedge', 'Carlos Saldanha']","['Ewan McGregor', 'Halle Berry', 'Mel Brooks']","['Animation', 'Adventure', 'Comedy']",['movie'],['English'],"['United States', 'United Kingdom']",6.4,https://www.imdb.com/title/tt0358082/soundtrack,"['Pomp & Circumstance, Written by Edward Elgar', 'Silence, Written by Ian Ball, Paul Blackburn, Tom Gray, Ben Ottewell and Oliver Peacock (as Olly Peacock)', 'Shine, Written by Ricky Fante (as Ricky Fanté), Josh Deutsch, Kevin Kadish and Andrew Wyatt', 'Right Thurr, Written by Chingy (as Howard Bailey), Alonzo Lee (as Alonzo E. Lee, Jr.) and Shamar Daugherty (as Shamar D. Daugherty)', 'Eye of the Tiger, Written by Frankie Sullivan (as Frank Sullivan) and Jim Peterik', 'Underground, Written and Performed by Tom Waits', 'I'm a Little Teapot, Written by Clarence Kelley and George H. Sanders', 'Trish Trash Polka, Written by Johann Strauss', 'Walkie Talkie Man, Written by Jared Wrennall, Tyson Kennedy, Jake Adams, Timothy Youngson (as Tim Youngson) and Brad Carter', 'I Like That, Written by Shamar Daugherty (as Shamar D. Daugherty), Alonzo Lee (as Alonzo E. Lee, Jr.), Mischke Butler (as Mischke), Houston Summers, Chingy (as Howard Bailey), Nate Dogg (as Nathaniel Hale), Bobby Sandimanie (as Bobby Sandimanie, Jr.) and Steve Prudholme', '(There's Gotta Be) More to Life, Written by Harvey Mason Jr., Damon Thomas (as Damon E. Thomas), Sabelle Breer, Kevin Kadish and Lucy Woodward', 'Tell Me What You Already Did, Written by Adam Schlesinger', 'The Barber of Seville, Written by Gioachino Rossini', 'Songbird, Written and Performed by Kenny G', 'Anyone for a Drink, Written and Performed by Sean Garnhart', 'Super Bad (Dance Remix), Written and Performed by James Brown', 'Wonderful Night - (instrumental), Written by Fatboy Slim (as Norman Cook) and Lateef Dumont/Lateef The Truth Speaker', 'Gonna Make You Sweat (Everybody Dance Now), Written by Freedom Williams and Robert Clivillés (as Robert Clivilles)', 'Love's Dance, Written by Jimmy Jam (as James Samuel Harris III), Terry Lewis, Tony Tolbert (as Tony L. Tolbert)', 'Singin' in the Rain, Words by Arthur Freed', 'Low Rider, Written by Papa Dee Allen (as Sylvester Allen), Harold R. Brown (as Harold Brown), B.B. Dickerson (as Morris Dickerson), Lonnie Jordan (as Leroy Jordan), Charles Miller, Lee Oskar, Howard E. Scott (as Howard Scott) and Jerry Goldstein', 'Can't Get Enough of Your Love, Written and Performed by Barry White', 'If You're Happy and You Know It, Traditional', 'A Bicycle Built for Two, Written by Harry Dacre', '...Baby One More Time, Written by Max Martin (as Martin Sandberg)', 'Get Up Offa That Thing, Written by Deanna Brown, Deidra Jenkins and Yamma Brown', 'See Me, (uncredited)', 'From Zero to Hero, (uncredited)', 'Ridere Ridere, (uncredited)', 'Mon Paradis, (uncredited)']"
32058,tt0101590,Class Action,1991,['Michael Apted'],"['Gene Hackman', 'Mary Elizabeth Mastrantonio', 'Colin Friels']","['Drama', 'Thriller']",['movie'],['English'],['United States'],6.4,https://www.imdb.com/title/tt0101590/soundtrack,"['Can't Fight Fate, Written by Diane Warren', 'Up, Up, Up, Written by Dan Hicks', 'Canned Music, Written by Dan Hicks', 'Home Going, Written by Reverend Cleopheus Robinson', 'If You Don't Know Me By Now, Written by Kenny Gamble and Leon Huff', 'The More I See You, (uncredited)']"
32213,tt0377713,Cube Zero,2004,['Ernie Barbarash'],"['Zachary Bennett', 'Stephanie Moore', 'Martin Roach']","['Drama', 'Mystery', 'Sci-Fi']",['movie'],"['English', 'French', 'Spanish']",['Canada'],5.6,https://www.imdb.com/title/tt0377713/soundtrack,"['Message From Buddha, Performed by Norman Orenstein']"
32243,tt0345853,Rembrandt,2002,['Jannik Johansen'],"['Lars Brygmann', 'Jakob Cedergren', 'Nikolaj Coster-Waldau']","['Action', 'Comedy', 'Crime']",['movie'],['Danish'],"['Denmark', 'United Kingdom']",6.3,https://www.imdb.com/title/tt0345853/soundtrack,"['Greener, Performed by Byrne', 'Disco 2002, Performed by Nick Cave', 'Sorted, Performed by Róisín Murphy', 'Seen the Light, Performed by Supergrass', 'All of your Days will be Blessed, Performed by Ed Harcourt', 'Mountain of Regret, Performed by Graham Coxon', 'Don't Look the Other Way, Performed by Pleasure', 'I Love the Nightlife, Performed by Alicia Bridges', 'Lotus Forest, Written by Marita Makoto', 'Running Back, Written by Martin Shellard', 'Party Zone, Written by D. Cabrepa', 'Celeste, Performed by Sara Davis', 'Someday, Performed by Pernille Rosendahl']"
32289,tt0396652,Ice Princess,2005,['Tim Fywell'],"['Michelle Trachtenberg', 'Kim Cattrall', 'Trevor Blumas']","['Comedy', 'Drama', 'Family']",['movie'],['English'],"['Canada', 'United States']",6.0,https://www.imdb.com/title/tt0396652/soundtrack,"['Reach, Written by Matthew Gerrard and Kara DioGuardi', 'No One, Written by Aly Michalka, AJ Michalka and Carlos Platon Tornes', 'Doin' Fine, Written by Jewel and Lester Mendez', 'Casting Call, Written and Performed by Steve Bauman', 'It's Oh So Quiet, Written by Hans Lang, Erich Meder and Bert Reisfeld', 'Ray of Light, Written by Madonna, William Orbit, Clive Maldoon, Dave Curtiss and Christine Leach', 'The Pink Panther Theme, Written and Performed by Henry Mancini', 'Toxic, Written by Cathy Dennis, Henry Jonback (as Henrik Jonback), Christian Karlsson and Pontus Winnberg', 'Unwritten, Written by Natasha Bedingfield, Danielle Brisebois and Wayne Rodrigues', 'You Set Me Free, Written by Michelle Branch (as Michelle Jacquet Branch) and John Shanks', 'There Is No Alternative, Written by Tina Sugandh and Greg Kurstin', 'Get Up, Written by Max Hsu and Dave Ghazarian', 'Bump, Written by Matthew Gerrard, Robbie Nevil and Jay Condiotti', 'Get Your Shine On (DJ Fluid Remix), Written by Matthew Gerrard, Robbie Nevil and Jesse McCartney', 'Just a Dream, Written by Sam Mizell', 'If I Had It My Way, Written by Matthew Gerrard and Robbie Nevil', 'Rock & Roll (Part 2), Written by Gary Glitter and Mike Leander', 'Trouble, Written by Tim Armstrong (as Timothy Armstrong) and Pink (as Alecia B. Moore)', 'Reachin' for Heaven, Written by Dean Pitchford and Desmond Child', 'I Fly, Written by Nikki Gregoreff (as Nikki Gregoroff)', 'Can Can, (uncredited)', 'Storm, (uncredited)', 'Romeo and Juliet, (uncredited)', 'Swan Lake, (uncredited)']"
32291,tt0378947,Melinda and Melinda,2004,['Woody Allen'],"['Will Ferrell', 'Vinessa Shaw', 'Chiwetel Ejiofor']","['Comedy', 'Drama', 'Romance']",['movie'],['English'],['United States'],6.4,https://www.imdb.com/title/tt0378947/soundtrack,"['Concerto in D for String Orchestra: 2-Arioso: Andantino, Written by Igor Stravinsky', 'Take the 'A' Train, Written by Billy Strayhorn', 'Partita No. 3, BWV 827, Written by Johann Sebastian Bach (as J.S. Bach)', 'Will You Still Be Mine, Written by Matt Dennis & Tom Adair', 'The Best Things in Life Are Free, Written by Lew Brown, Buddy G. DeSylva (as B.G. DeSylva) & Ray Henderson', 'In a Mellow Tone, Written by Duke Ellington', 'Darn That Dream, Written by Jimmy Van Heusen & Edgar De Lange (as Eddie DeLange)', 'Moonglow, Written by Edgar De Lange (as Eddie DeLange), Will Hudson & Irving Mills', 'No Moon at All, Written by Redd Evans & Dave Mann', 'Prelude 2 Well Tempered Clavier, Written by Johann Sebastian Bach (as J.S. Bach)', 'Love Me, Written by Victor Young & Ned Washington', 'Memories of You, Written by Eubie Blake & Andy Razaf', 'Somebody Stole My Gal, Written by Leo Wood', 'String Quartet No. 4, Written by Béla Bartók', 'Don't Get Around Much Anymore, Written by Bob Russell & Duke Ellington', 'I Let a Song Go Out of My Heart, Written by Duke Ellington, Irving Mills, Henry Nemo & John Redmond', 'Come On, Written by Jimmy Jam (as James Harris III), Terry Lewis, Big Jim Wright (as James Wright) & Barry White', 'Cat Scream, from The Black Cat (1934)', 'Sapphic Ode, from The Black Cat (1934)', 'Comin' at Ya, Written by Bhooka and T-Bone', 'Big Eternity, Written by Adam Hamilton']"
32296,tt0385307,Miss Congeniality 2: Armed & Fabulous,2005,['John Pasquin'],"['Sandra Bullock', 'Regina King', 'William Shatner']","['Action', 'Comedy', 'Crime']",['movie'],"['English', 'Italian', 'German', 'Yiddish']",['United States'],5.1,https://www.imdb.com/title/tt0385307/soundtrack,"['Proud Mary, Written by John Fogerty', 'I'll Take You There, Written by Al Bell', 'George's Speech, from Two Weeks Notice (2002)', 'Emergency, from Two Weeks Notice (2002)', 'You Were Jealous, from My Best Friend's Wedding (1997)', 'Jules' Confession, from My Best Friend's Wedding (1997)', 'She's a Bad Mama Jama, Written by Leon Haywood', 'One Kiss, from Pay It Forward (2000)', 'Miss United States, Written by Marc Lawrence and Clyde Lawrence', 'Pirate's Hunt Song, Written and Performed by Richard Ziegler', 'Highway Junkie, Written by Chris Knight, Sam Tate, and Annie Tate', 'Computer Search, from Miss Congeniality (2000)', 'Stakeout, from Miss Congeniality (2000)', 'Out of Control, Written by Dave Alvin', 'Trouble, Written by Pink (as Alecia B. Moore) and Tim Armstrong', 'Wikked Lil' Grrrls, Written by Esthero, Malik Worthy, and Graph Nobel', 'Excerpts, from Chicken Run (2000) score', 'Ooh Las Vegas, Written by Gram Parsons and Ric Grech', 'Yearbook Montage, from Gossip (2000)', 'What is Gossip?, from Gossip (2000)', 'Who's the Thief?, from What's the Worst That Could Happen? (2001)', 'Duelin' Banjos, Written by Arthur Smith', 'Blindfold Game, from Sweet November (2001)', 'Nelson Talks About Dad, from Sweet November (2001)', 'Sister on Phone, from Sweet November (2001)', 'You're Having My Baby, Written by Paul Anka', 'WWKD, from Ready to Rumble (2000)', 'Rita, from I Am Sam (2001)', 'Fire, Written by Ralph Middlebrooks, James 'Diamond' Williams (as James L. Williams), Marshall E. Jones (as Marshall Jones), Leroy 'Sugarfoot' Bonner (as Leroy Bonner), Clarence Satchell, Willie Beck, and Marvin Pierce (as Marvin R. Pierce)', 'New Attitude, Written by Jon Gilutin, Bunny Hull, and Sharon Robinson', 'Cabaret, Lyrics by Fred Ebb', 'Don't Leave Me This Way, Written by Kenny Gamble (as Kenneth Gamble), Cary Gilbert (as Cary Grant Gilbert), and Leon Huff', 'Black Betty, Written by Leadbelly (as Huddie Ledbetter)', 'I'm a Bomb, Written by Natasha Bedingfield, Andrew Frampton, Steve Kipner (as Stephen Kipner), and Wayne Wilkins']"
32298,tt0372237,Guess Who,2005,['Kevin Rodney Sullivan'],"['Ashton Kutcher', 'Bernie Mac', 'Zoe Saldana']","['Comedy', 'Romance']",['movie'],['English'],['United States'],5.9,https://www.imdb.com/title/tt0372237/soundtrack,"['Bump, Bump, Bump, Written by R. Kelly and Varick D. Smith\', \'Turtle Shoes, Written by Herbie Hancock and Bobby McFerrin\', \'Floetic, Written by Keith Pelzer, Darren Henson, Marsha Ambrosius, Natalie Stewart, Mel Tormé (as Mel Torme) and Robert Wells\', \'Papa, Don\'t Take No Mess, Written by Charles Bobbitt, James Brown, John Starks and Fred Wesley\', \'Minuet, from ""String Quintet in E Major, Op. 13 No. 5, G. 275""\', \'Brother Louie, Written by Errol Brown and Tony Wilson (as Anthony Wilson)\', \'Walk on the Wildside, Written and Performed by Lou Reed\', \'Ebony and Ivory, Written by Paul McCartney\', \'Something He Can Feel, Written by Curtis Mayfield\', \'I\'m in the Mood for Love, Written by Dorothy Fields and Jimmy McHugh\', \'Do It (\'Til You\'re Satisfied), Written by Billy Nichols\', \'Black Betty, Written by Leadbelly (as Huddie Ledbetter)\', \'Whip It, Written by Mark Mothersbaugh and Gerald Casale\', \'Queremos Paz, Written by Philippe Cohen-Solal (as Phillippe Mauric Cohen Solal), Christoph H. Müller (as Christoph Hermann Mueller) and Eduardo Makaroff (as Eduardo Anibal Makaroff)\', \'Somersault, Written by Sia, Henry Binns and Sam Hardaker\', \'Watch Your Mouth, Written by Lina and Travis Landon House (as Travis House)\', \'Cleo\'s Joint, Written by Svante Loden, Erik Hjärpe (as Erick Hjarpe), Mans Mernsten and Mans Block\', \'Signs, Written by Snoop Dogg (as Calvin Broadus), Pharrell Williams, Chad Hugo, Lonnie Simmons, Rudy Taylor and Charlie Wilson\', \'Butterflies, Written by Sia (as Sia Furler), James Hogarth and Kevin Cormack\', \'You\'ll Never Find Another Love Like Mine, Written by Kenny Gamble and Leon Huff\', \'Whatever Lola Wants (Gotan Project Remix), Written by Richard Adler and Jerry Ross\', \'Express Yourself (Mocean Worker Remix), Written by Charles Wright']"
32300,tt0367631,D.E.B.S.,2004,['Angela Robinson'],"['Sara Foster', 'Jordana Brewster', 'Devon Aoki']","['Action', 'Comedy', 'Romance']",['movie'],['English'],['United States'],5.4,https://www.imdb.com/title/tt0367631/soundtrack,"['The Test, Written by Steven M. Stern (as Steven Stern)', 'Parade, Written by Duke Erikson (as Doug Erickson), Shirley Manson, Steve Marker,', 'To Get Down, Written by Timo Maas, Phil Barnes, Martin Buttrich, Malte Hagemeister (as Malte Hagmeister)', 'Police State, Written by Doug DeAngelis, Kevin Haskins', 'Another Girl, Another Planet, Written by Peter Perrett', 'The Love Cats, Written by Robert Smith (as Robert J. Smith)', 'The Dance, Written by Adam Nutter, Phil Jordan (as Philip Jordan), Stuart Coleman, Rob Harvey (as Robert Harvey)', 'Argument, Written and Performed by Robots in Disguise', 'Emerge (Junkie XL Remix), Written by Warren Fischer (as Warren Fisher), Casey Spooner', 'Crystalline Green, Written by Alison Goldfrapp, Will Gregory (as William Owen Gregory)', 'Strict Machine, Written by Alison Goldfrapp, Will Gregory (as William Owen Gregory), Nick Batt', 'Take Me To The Backseat, Written by Brett Anderson, Torry Castellano (as Torrance Castellano),', 'Temptation, Written by Gillian Gilbert (as Gillian Lesley Gilbert), Peter Hook, Stephen Morris,', 'Telling You Now, Written by Jessy Moss (as Jessica Moss), Richard W. Hahn', 'Be Like Water, Written and Performed by Sarah Fimm', 'The District Sleeps Alone Tonight, Written by Benjamin Gibbard, James Tamborello (as Jimmy Tamborello)', 'A Little Respect, Written by Andy Bell (as Andrew Bell), Vince Clarke (as Vincent Martin)', 'Viva La Fever, Written by Sam Hollander, David Schommer (as Dave Schommer), Jill Cunniff', 'Sha La La, Written by Sam Hollander, David Schommer (as Dave Schommer), Jill Cunniff', 'Girls, Written by Tim Holmes, Richard Fearless (as Richard Maguire)', 'Into The Morning, Written by Andrea Wasse, Ryan Ford, Jason Westman, Lincoln Cushman', 'When Do You Play?, Written by Luis Gustavo Leyva Suarez, Carlos Alberto Rodriguez Teniente, Andrea Suarez Paz']"
